EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
3653-D544,Adria,Smurfit,Female,25,Frequent Traveller,Sales,21,IL,Black or African American,2,Technical Degree,Sales Executive,Married,91332,1,No,2018-01-03,No,4,3,3,3,2,High School,PR4164,2020-07-23,Very Satisfied,Very Satisfied,Satisfied,2,3,Dissatisfied,Meets Expectation,Meets Expectation
A848-F98B,Scot,Yakebovich,Male,25,Some Travel,Technology,37,CA,Black or African American,2,Computer Science,Data Scientist,Married,38038,0,No,2018-01-26,Yes,2,1,1,1,2,High School,PR2317,2018-05-11,Neutral,Very Satisfied,Satisfied,1,1,Neutral,Above and Beyond,Above and Beyond
4657-FE18,Staford,Perrins,Non-Binary,29,Some Travel,Technology,25,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,145716,1,No,2018-02-22,Yes,1,0,1,1,2,High School,PR2314,2018-05-09,Neutral,Satisfied,Dissatisfied,3,1,Dissatisfied,Meets Expectation,Meets Expectation
75CF-67E0,Andra,Stickney,Female,25,No Travel,Technology,12,NY,Black or African American,2,Information Systems,Data Scientist,Divorced,28926,2,Yes,2018-03-06,No,4,1,3,4,2,High School,PR4345,2020-10-16,Neutral,Dissatisfied,Neutral,3,1,Satisfied,Meets Expectation,Meets Expectation
34FB-D8F3,Sheffie,McCrum,Male,25,Some Travel,Technology,11,NY,White,2,Computer Science,Engineering Manager,Married,285138,1,No,2018-03-21,No,4,0,3,4,2,High School,PR3776,2020-03-10,Satisfied,Dissatisfied,Very Satisfied,1,1,Dissatisfied,Above and Beyond,Above and Beyond
D91C-815B,Lucille,Balser,Female,22,Frequent Traveller,Sales,26,CA,White,2,Economics,Sales Representative,Married,42250,2,Yes,2018-05-23,Yes,4,1,3,2,2,High School,PR2353,2018-05-26,Very Satisfied,Satisfied,Very Satisfied,3,0,Neutral,Above and Beyond,Above and Beyond
21C8-00EC,Geoff,Veschambre,Male,22,Some Travel,Technology,37,IL,Asian or Asian American,2,Information Systems,Senior Software Engineer,Divorced,52314,2,No,2018-05-25,No,4,0,3,0,2,High School,PR3867,2020-04-11,Very Satisfied,Dissatisfied,Very Satisfied,3,2,Neutral,Above and Beyond,Above and Beyond
4C72-E72F,Sharlene,MacGuffog,Female,24,Some Travel,Sales,43,CA,White,2,Economics,Sales Executive,Divorced,54841,3,Yes,2018-05-31,No,4,3,4,0,2,High School,PR3584,2020-01-07,Satisfied,Very Satisfied,Dissatisfied,2,2,Very Satisfied,Exceeds Expectation,Exceeds Expectation
8369-ED26,Randie,Tolliday,Prefer Not To Say,25,No Travel,Technology,19,NY,Asian or Asian American,2,Information Systems,Machine Learning Engineer,Divorced,83894,1,No,2018-06-30,No,4,2,2,3,2,High School,PR4285,2020-09-14,Neutral,Dissatisfied,Very Satisfied,3,1,Satisfied,Meets Expectation,Needs Improvement
682D-8FD8,Maridel,Valentin,Female,25,Some Travel,Technology,37,NY,Mixed or multiple ethnic groups,2,Information Systems,Engineering Manager,Married,188516,1,No,2018-07-20,No,4,1,3,1,2,High School,PR4209,2020-08-12,Neutral,Satisfied,Very Satisfied,1,0,Neutral,Exceeds Expectation,Meets Expectation
07F5-A45D,Willdon,Spurgin,Male,24,Frequent Traveller,Sales,23,CA,Asian or Asian American,2,Economics,Sales Representative,Single,38448,0,Yes,2018-08-09,Yes,4,3,3,2,2,High School,PR2555,2018-09-22,Satisfied,Very Satisfied,Satisfied,2,0,Very Satisfied,Above and Beyond,Above and Beyond
AD1C-2AC5,Phylys,Twede,Female,22,No Travel,Technology,6,CA,White,2,Information Systems,Data Scientist,Divorced,38169,3,No,2018-09-11,No,4,4,4,4,2,High School,PR4404,2020-11-07,Very Satisfied,Neutral,Very Satisfied,2,0,Dissatisfied,Exceeds Expectation,Exceeds Expectation
0AE7-DDE2,Martyn,Rathke,Male,23,Some Travel,Technology,8,CA,White,2,Information Systems,Machine Learning Engineer,Married,46850,1,No,2018-10-20,No,4,3,4,2,2,High School,PR4239,2020-08-22,Very Satisfied,Neutral,Very Satisfied,2,1,Very Satisfied,Exceeds Expectation,Meets Expectation
F80F-29CB,Dalton,Liddicoat,Male,23,Some Travel,Technology,5,CA,White,2,Other,Machine Learning Engineer,Divorced,77420,2,No,2018-10-24,No,4,4,4,3,2,High School,PR3679,2020-02-06,Dissatisfied,Satisfied,Dissatisfied,1,0,Very Dissatisfied,Exceeds Expectation,Meets Expectation
5AC6-91D4,Terese,Burdess,Female,23,Some Travel,Technology,16,CA,White,2,Information Systems,Machine Learning Engineer,Married,56946,1,No,2018-11-22,No,4,2,4,4,2,High School,PR3085,2019-05-14,Very Satisfied,Satisfied,Neutral,2,0,Very Satisfied,Meets Expectation,Needs Improvement
DB54-E47D,Violet,Pearsall,Female,22,Frequent Traveller,Technology,29,CA,Mixed or multiple ethnic groups,2,Computer Science,Data Scientist,Single,45850,0,No,2018-12-08,No,4,2,3,1,2,High School,PR4702,2021-02-24,Satisfied,Satisfied,Neutral,2,1,Very Dissatisfied,Exceeds Expectation,Meets Expectation
6376-F58F,Ashil,Kenwrick,Female,22,Some Travel,Technology,4,CA,White,2,Computer Science,Senior Software Engineer,Single,73653,0,No,2018-12-19,No,4,2,3,3,2,High School,PR5244,2021-08-15,Satisfied,Neutral,Very Satisfied,3,1,Neutral,Exceeds Expectation,Exceeds Expectation
A885-BF42,Donavon,Hallet,Male,24,Some Travel,Technology,19,CA,White,2,Computer Science,Data Scientist,Single,32173,0,No,2018-12-24,No,4,1,4,1,2,High School,PR4636,2021-02-02,Neutral,Dissatisfied,Dissatisfied,1,1,Satisfied,Above and Beyond,Exceeds Expectation
1BCC-100B,Virgil,Howat,Male,49,Frequent Traveller,Technology,43,NY,Other,2,Computer Science,Machine Learning Engineer,Divorced,248115,2,No,2019-02-12,No,3,2,3,3,2,High School,PR4753,2021-03-08,Neutral,Satisfied,Neutral,1,1,Dissatisfied,Meets Expectation,Meets Expectation
8291-DE04,Ring,Miles,Non-Binary,23,Frequent Traveller,Technology,26,CA,White,2,Information Systems,Data Scientist,Single,31342,0,No,2019-03-22,No,3,0,3,0,2,High School,PR5448,2021-11-08,Very Dissatisfied,Dissatisfied,Dissatisfied,3,2,Dissatisfied,Exceeds Expectation,Meets Expectation
3DCC-7FA4,Sherrie,Chantler,Female,34,Frequent Traveller,Sales,30,CA,Mixed or multiple ethnic groups,2,Marketing,Manager,Married,311448,2,Yes,2019-04-12,No,3,1,2,2,2,High School,PR4652,2021-02-06,Very Satisfied,Very Satisfied,Dissatisfied,1,1,Dissatisfied,Meets Expectation,Needs Improvement
3E3B-681D,Franz,Brighouse,Male,23,Some Travel,Technology,30,CA,White,2,Information Systems,Data Scientist,Single,24518,0,No,2019-04-25,No,3,2,2,3,2,High School,PR5013,2021-05-26,Satisfied,Satisfied,Dissatisfied,1,3,Neutral,Exceeds Expectation,Exceeds Expectation
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,34,NY,Black or African American,2,Computer Science,Software Engineer,Single,28484,0,Yes,2019-05-01,Yes,1,1,1,1,2,High School,PR3552,2019-12-26,Very Satisfied,Neutral,Neutral,2,0,Dissatisfied,Meets Expectation,Needs Improvement
2C0F-AAE2,Norton,Rigolle,Non-Binary,35,Some Travel,Technology,19,CA,American Indian or Alaska Native,2,Information Systems,Senior Software Engineer,Married,187372,0,Yes,2019-05-16,No,3,1,1,2,2,High School,PR5212,2021-08-05,Very Satisfied,Satisfied,Satisfied,3,0,Satisfied,Exceeds Expectation,Meets Expectation
4CD7-B91C,Jaime,Luca,Male,21,Some Travel,Technology,43,CA,White,2,Computer Science,Machine Learning Engineer,Single,71698,0,No,2019-06-05,No,3,0,3,3,2,High School,PR5145,2021-07-12,Satisfied,Very Satisfied,Dissatisfied,2,1,Satisfied,Meets Expectation,Meets Expectation
FADC-21F2,Barbra,Lanceter,Female,24,No Travel,Technology,25,CA,White,2,Computer Science,Data Scientist,Married,40342,1,Yes,2019-06-08,No,3,2,3,1,2,High School,PR5411,2021-10-27,Very Satisfied,Very Satisfied,Very Satisfied,2,1,Satisfied,Above and Beyond,Exceeds Expectation
342B-0932,Giorgio,Ginger,Male,21,Some Travel,Technology,18,CA,Asian or Asian American,2,Computer Science,Software Engineer,Married,29558,1,Yes,2019-06-17,No,3,2,3,2,2,High School,PR5095,2021-06-27,Neutral,Satisfied,Satisfied,2,0,Neutral,Meets Expectation,Needs Improvement
2D25-CAE8,Marcos,Bowkett,Male,22,Some Travel,Sales,29,IL,Mixed or multiple ethnic groups,2,Economics,Sales Executive,Divorced,58992,1,Yes,2019-07-02,No,3,3,3,2,2,High School,PR4882,2021-04-18,Very Satisfied,Very Satisfied,Dissatisfied,1,1,Neutral,Exceeds Expectation,Exceeds Expectation
494B-7047,Nicolina,Cordelle,Non-Binary,22,No Travel,Technology,32,NY,White,2,Computer Science,Software Engineer,Single,38358,0,No,2019-07-05,No,3,2,2,3,2,High School,PR4985,2021-05-18,Neutral,Satisfied,Neutral,2,0,Very Satisfied,Exceeds Expectation,Meets Expectation
9862-8904,Loella,Woodrough,Female,23,Some Travel,Technology,33,CA,Mixed or multiple ethnic groups,2,Information Systems,Machine Learning Engineer,Divorced,77798,3,No,2019-07-12,No,3,2,3,0,2,High School,PR5527,2021-12-13,Neutral,Very Satisfied,Neutral,3,1,Satisfied,Exceeds Expectation,Exceeds Expectation
95E0-CCA0,Berti,Laurand,Male,24,Some Travel,Technology,2,NY,Mixed or multiple ethnic groups,2,Business Studies,Software Engineer,Divorced,32313,2,No,2019-07-14,No,3,1,1,2,2,High School,PR5208,2021-08-03,Neutral,Very Satisfied,Very Satisfied,3,1,Satisfied,Above and Beyond,Exceeds Expectation
68C4-272C,Torey,Emanueli,Female,21,No Travel,Technology,22,NY,Black or African American,2,Other,Software Engineer,Married,25208,0,Yes,2019-07-19,No,3,0,0,1,2,High School,PR5117,2021-07-04,Satisfied,Very Satisfied,Neutral,2,0,Dissatisfied,Above and Beyond,Above and Beyond
F4A3-2126,Dunn,Barthrop,Male,24,Some Travel,Sales,16,CA,Asian or Asian American,2,Marketing,Sales Representative,Single,29128,0,Yes,2019-07-31,Yes,0,0,0,0,2,High School,PR4145,2020-07-17,Neutral,Neutral,Neutral,1,0,Satisfied,Exceeds Expectation,Meets Expectation
DE7D-7757,Linea,Clifft,Female,23,Some Travel,Technology,25,CA,Asian or Asian American,2,Other,Data Scientist,Divorced,25425,1,No,2019-08-13,No,3,1,3,2,2,High School,PR5274,2021-08-29,Neutral,Neutral,Neutral,2,3,Very Satisfied,Exceeds Expectation,Meets Expectation
3B11-DF28,Helge,Exley,Female,23,Frequent Traveller,Technology,28,CA,White,2,Computer Science,Data Scientist,Single,57133,0,No,2019-08-23,Yes,3,0,0,1,2,High School,PR3847,2020-04-04,Very Satisfied,Very Satisfied,Neutral,3,0,Neutral,Meets Expectation,Needs Improvement
EFA2-B2D0,Liz,Durnford,Female,21,Some Travel,Technology,2,CA,White,2,Other,Data Scientist,Single,31254,0,No,2019-08-25,No,3,0,1,1,2,High School,PR5026,2021-05-30,Neutral,Dissatisfied,Very Satisfied,3,0,Very Satisfied,Above and Beyond,Exceeds Expectation
A859-9A84,Guthrie,Blunt,Male,23,Some Travel,Technology,26,NY,White,2,Computer Science,Data Scientist,Divorced,31426,1,No,2019-09-12,No,3,1,2,0,2,High School,PR4506,2020-12-23,Neutral,Satisfied,Neutral,1,3,Satisfied,Exceeds Expectation,Meets Expectation
3044-EB49,Rolando,Pioch,Male,23,Some Travel,Sales,44,NY,White,2,Economics,Sales Executive,Married,100314,3,Yes,2019-09-25,No,3,2,3,3,2,High School,PR3762,2020-03-05,Neutral,Dissatisfied,Very Satisfied,3,2,Very Satisfied,Above and Beyond,Exceeds Expectation
040C-EDED,Lonnie,Braxton,Male,22,Frequent Traveller,Technology,45,CA,White,2,Computer Science,Software Engineer,Single,26782,0,Yes,2019-11-08,Yes,3,0,2,0,2,High School,PR4205,2020-08-12,Very Satisfied,Dissatisfied,Neutral,3,2,Satisfied,Meets Expectation,Meets Expectation
8182-6AE6,Wandis,Needs,Female,25,Some Travel,Sales,32,NY,White,2,Marketing,Sales Executive,Married,82357,1,Yes,2020-02-03,No,2,2,2,2,2,High School,PR6325,2022-08-09,Satisfied,Very Satisfied,Dissatisfied,2,0,Neutral,Meets Expectation,Needs Improvement
3C73-12A0,Andee,Kenen,Female,22,Some Travel,Technology,6,CA,White,2,Information Systems,Senior Software Engineer,Single,70766,0,No,2020-02-15,No,2,0,2,1,2,High School,PR6141,2022-06-09,Very Satisfied,Dissatisfied,Very Satisfied,3,2,Satisfied,Exceeds Expectation,Exceeds Expectation
666A-B076,Huberto,Coppins,Male,26,No Travel,Technology,10,NY,White,2,Computer Science,Software Engineer,Single,62828,0,No,2020-02-28,No,2,0,2,1,2,High School,PR6370,2022-08-23,Neutral,Satisfied,Very Satisfied,2,0,Very Satisfied,Above and Beyond,Exceeds Expectation
4D07-1452,Duke,Whittenbury,Male,21,Frequent Traveller,Sales,42,NY,White,2,Marketing,Sales Executive,Single,46750,0,No,2020-03-23,No,2,0,0,0,2,High School,PR6470,2022-10-05,Dissatisfied,Dissatisfied,Satisfied,2,0,Satisfied,Above and Beyond,Above and Beyond
D4DF-162F,Perla,Vivyan,Female,36,Some Travel,Technology,2,IL,White,2,Computer Science,Engineering Manager,Divorced,247730,1,Yes,2020-03-25,No,2,2,2,0,2,High School,PR5907,2022-04-02,Very Satisfied,Neutral,Satisfied,3,1,Very Satisfied,Meets Expectation,Meets Expectation
BC43-E62B,Bria,Hendrickx,Female,23,Some Travel,Technology,34,IL,White,2,Computer Science,Software Engineer,Married,29956,0,No,2020-03-25,No,2,1,1,2,2,High School,PR5788,2022-03-01,Neutral,Neutral,Dissatisfied,1,0,Dissatisfied,Exceeds Expectation,Meets Expectation
017D-0B97,Maison,Werndley,Male,20,Some Travel,Sales,39,CA,White,2,Technical Degree,Sales Representative,Married,22558,1,Yes,2020-03-30,No,2,0,1,1,2,High School,PR6480,2022-10-09,Neutral,Satisfied,Neutral,2,0,Satisfied,Meets Expectation,Needs Improvement
86C5-8987,Cassaundra,Kenyam,Female,22,Some Travel,Sales,5,NY,White,2,Economics,Sales Executive,Married,45220,0,No,2020-05-16,No,2,0,0,0,2,High School,PR5877,2022-03-25,Neutral,Very Dissatisfied,Satisfied,3,1,Neutral,Meets Expectation,Needs Improvement
4846-2EC2,Luise,Ornillos,Female,26,Some Travel,Technology,31,CA,White,2,Information Systems,Software Engineer,Married,56187,1,No,2020-05-26,No,2,2,2,2,2,High School,PR6242,2022-07-10,Neutral,Very Satisfied,Very Satisfied,2,1,Dissatisfied,Exceeds Expectation,Exceeds Expectation
D676-2084,Shannon,Kuhnel,Male,21,Some Travel,Human Resources,41,NY,White,2,Economics,Recruiter,Single,20583,0,No,2020-06-20,No,2,0,1,0,2,High School,PR6624,2022-11-30,Neutral,Satisfied,Dissatisfied,1,0,Very Satisfied,Exceeds Expectation,Meets Expectation
1BEA-3835,Hymie,Aseef,Male,21,Some Travel,Technology,4,CA,White,2,Computer Science,Software Engineer,Married,21158,0,Yes,2020-06-26,No,2,1,1,0,2,High School,PR5961,2022-04-18,Very Satisfied,Very Satisfied,Satisfied,2,1,Satisfied,Meets Expectation,Needs Improvement
5B0B-B105,Richard,Titchen,Male,35,Some Travel,Sales,30,CA,White,2,Marketing,Manager,Married,360384,1,No,2020-07-04,No,2,2,2,2,2,High School,PR6272,2022-07-19,Neutral,Neutral,Dissatisfied,3,1,Neutral,Meets Expectation,Needs Improvement
3F25-EF5E,Tybalt,Horlick,Male,23,Some Travel,Sales,9,NY,White,2,Marketing,Sales Representative,Married,33750,1,No,2020-07-10,No,2,0,2,0,2,High School,PR6057,2022-05-15,Neutral,Very Satisfied,Very Satisfied,3,1,Very Satisfied,Above and Beyond,Above and Beyond
1E2C-A267,Gerick,Archibould,Male,23,Some Travel,Sales,1,CA,White,2,Other,Sales Executive,Married,65489,1,No,2020-07-12,No,2,0,1,1,2,High School,PR6300,2022-07-30,Very Satisfied,Very Satisfied,Satisfied,1,0,Neutral,Meets Expectation,Meets Expectation
E267-D788,Tristan,Albro,Male,22,Frequent Traveller,Technology,9,NY,White,2,Computer Science,Senior Software Engineer,Divorced,73389,3,No,2020-08-05,No,2,0,2,2,2,High School,PR6383,2022-08-30,Satisfied,Neutral,Neutral,3,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
619D-D78F,Leesa,Gauford,Female,20,Some Travel,Technology,24,NY,White,2,Business Studies,Data Scientist,Single,38138,0,No,2020-08-29,No,2,2,2,1,2,High School,PR5975,2022-04-22,Very Satisfied,Very Satisfied,Satisfied,1,0,Neutral,Meets Expectation,Needs Improvement
E6D9-ADEE,Jenifer,Jarvis,Female,20,No Travel,Technology,45,CA,White,2,Computer Science,Software Engineer,Divorced,28262,1,No,2020-08-29,Yes,1,0,0,0,2,High School,PR4476,2020-12-12,Neutral,Neutral,Dissatisfied,1,0,Dissatisfied,Meets Expectation,Meets Expectation
0B49-32CD,Nettle,Manwaring,Female,20,Some Travel,Technology,30,CA,White,2,Information Systems,Data Scientist,Divorced,41179,1,No,2020-11-04,No,2,0,0,0,2,High School,PR6679,2022-12-22,Neutral,Satisfied,Satisfied,1,0,Neutral,Meets Expectation,Meets Expectation
991F-BAF4,Leonelle,Frost,Non-Binary,33,Some Travel,Technology,4,IL,White,2,Information Systems,Analytics Manager,Married,350024,1,No,2020-11-04,No,2,1,2,0,2,High School,PR6243,2022-07-10,Very Satisfied,Neutral,Very Satisfied,1,1,Satisfied,Meets Expectation,Needs Improvement
5795-08D3,Staffard,Ramard,Male,21,Some Travel,Technology,23,CA,White,2,Information Systems,Machine Learning Engineer,Divorced,56541,2,No,2020-12-10,No,2,0,1,0,2,High School,PR5828,2022-03-11,Satisfied,Dissatisfied,Neutral,3,1,Satisfied,Above and Beyond,Exceeds Expectation
30CC-9AD8,Maximo,Poundford,Male,22,Some Travel,Technology,20,IL,White,2,Information Systems,Senior Software Engineer,Married,54899,1,Yes,2020-12-18,No,2,0,1,0,2,High School,PR6024,2022-05-06,Satisfied,Very Satisfied,Very Satisfied,1,1,Satisfied,Above and Beyond,Exceeds Expectation
C96B-43C7,Kristo,Casaro,Male,21,Some Travel,Technology,22,NY,White,2,Computer Science,Software Engineer,Divorced,73075,2,No,2020-12-23,No,2,1,1,1,2,High School,PR6069,2022-05-18,Very Satisfied,Dissatisfied,Very Satisfied,3,2,Satisfied,Exceeds Expectation,Exceeds Expectation
23E6-A67A,Faun,Gosson,Non-Binary,19,Some Travel,Technology,25,CA,White,2,Other,Machine Learning Engineer,Single,50352,0,Yes,2021-01-02,No,1,1,1,1,2,High School,PR6177,2022-06-22,Very Satisfied,Very Satisfied,Very Satisfied,2,1,Dissatisfied,Above and Beyond,Exceeds Expectation
50FB-5702,Betty,Greetland,Female,31,No Travel,Sales,7,NY,White,2,Marketing,Sales Executive,Married,186215,1,No,2021-01-04,No,1,0,1,1,2,High School,PR6462,2022-09-30,Very Satisfied,Very Satisfied,Dissatisfied,2,1,Satisfied,Meets Expectation,Meets Expectation
3F5B-6277,Katerine,Fredi,Female,19,Some Travel,Technology,36,CA,White,2,Information Systems,Software Engineer,Single,23385,2,No,2021-01-06,No,1,0,1,1,2,High School,PR5797,2022-03-03,Very Satisfied,Dissatisfied,Very Satisfied,1,2,Dissatisfied,Above and Beyond,Above and Beyond
489B-14EC,Harley,Angelini,Female,21,Some Travel,Technology,15,IL,White,2,Computer Science,Machine Learning Engineer,Married,62882,0,Yes,2021-01-09,Yes,0,0,0,0,2,High School,PR4853,2021-04-10,Neutral,Dissatisfied,Very Dissatisfied,1,0,Very Dissatisfied,Above and Beyond,Exceeds Expectation
0F2B-3457,Steven,Bucktrout,Male,19,Frequent Traveller,Sales,14,NY,White,2,Marketing,Sales Executive,Single,74458,1,Yes,2021-01-10,No,1,0,0,1,2,High School,PR6399,2022-09-05,Neutral,Neutral,Satisfied,2,0,Dissatisfied,Above and Beyond,Above and Beyond
B76C-D9CE,Mada,Moss,Female,22,Some Travel,Human Resources,7,NY,White,2,Economics,Recruiter,Married,29322,0,Yes,2021-01-31,Yes,1,0,0,0,2,High School,PR5248,2021-08-17,Neutral,Very Satisfied,Dissatisfied,3,3,Dissatisfied,Meets Expectation,Meets Expectation
8C57-8F84,Lemmie,Antoniak,Male,20,Frequent Traveller,Technology,45,CA,White,2,Information Systems,Software Engineer,Divorced,22773,3,Yes,2021-04-14,Yes,1,0,0,0,2,High School,PR5409,2021-10-27,Very Satisfied,Dissatisfied,Very Satisfied,3,3,Satisfied,Above and Beyond,Exceeds Expectation
AFC3-E23F,Julissa,Fosbraey,Female,35,Some Travel,Technology,4,CA,White,2,Computer Science,Data Scientist,Single,423941,0,No,2021-05-14,No,1,1,1,1,2,High School,PR5288,2021-09-02,Satisfied,Satisfied,Very Satisfied,2,3,Dissatisfied,Meets Expectation,Meets Expectation
1053-41B1,Andy,Lingwood,Female,19,Some Travel,Technology,24,CA,White,2,Computer Science,Data Scientist,Single,31014,1,No,2021-06-16,No,1,1,1,0,2,High School,PR5484,2021-11-22,Satisfied,Very Satisfied,Satisfied,1,3,Satisfied,Above and Beyond,Above and Beyond
AA3A-EC19,Townsend,Dunrige,Male,38,Some Travel,Technology,45,CA,White,2,Information Systems,Engineering Manager,Divorced,439935,1,Yes,2021-06-22,No,1,1,1,1,2,High School,PR6273,2022-07-19,Satisfied,Very Satisfied,Dissatisfied,1,1,Very Satisfied,Meets Expectation,Meets Expectation
AD0D-E79F,Cleve,Braben,Male,22,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,53220,2,Yes,2021-11-28,Yes,0,0,0,0,2,High School,PR5702,2022-02-03,Very Satisfied,Satisfied,Dissatisfied,1,1,Satisfied,Meets Expectation,Needs Improvement
E8B6-8BAE,Stevie,Kinglesyd,Male,29,Some Travel,Sales,18,IL,White,2,Economics,Sales Executive,Single,225330,0,No,2022-03-02,Yes,0,0,0,0,2,High School,PR6023,2022-05-06,Neutral,Very Satisfied,Neutral,1,3,Neutral,Above and Beyond,Exceeds Expectation
E681-7B57,Durant,Ratley,Male,18,Frequent Traveller,Technology,26,CA,White,2,Information Systems,Data Scientist,Single,31532,0,No,2022-05-22,Yes,0,0,0,0,2,High School,PR6681,2022-12-23,Neutral,Very Satisfied,Dissatisfied,3,1,Very Satisfied,Above and Beyond,Exceeds Expectation
6A2B-42DB,Catrina,Cufflin,Female,21,Frequent Traveller,Technology,41,CA,White,2,Information Systems,Software Engineer,Married,23612,1,Yes,2022-09-28,Yes,0,0,0,0,2,High School,PR6609,2022-11-24,Very Dissatisfied,Neutral,Very Dissatisfied,3,1,Very Dissatisfied,Meets Expectation,Needs Improvement
3E4A-F28F,Rubi,Hawkwood,Female,20,Some Travel,Technology,45,IL,Black or African American,2,Information Systems,Senior Software Engineer,Married,41877,0,No,2022-11-02,Yes,0,0,0,0,2,High School,PR6566,2022-11-10,Very Satisfied,Dissatisfied,Satisfied,1,1,Satisfied,Exceeds Expectation,Exceeds Expectation
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,1,No Formal Qualifications,PR1219,2016-08-04,Satisfied,Satisfied,Neutral,3,3,Very Satisfied,Meets Expectation,Meets Expectation
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,1,No Formal Qualifications,PR1344,2016-12-07,Very Satisfied,Neutral,Very Satisfied,3,1,Very Satisfied,Exceeds Expectation,Meets Expectation
C395-8C36,Curcio,Franek,Male,33,Some Travel,Human Resources,3,CA,Mixed or multiple ethnic groups,1,Technical Degree,Recruiter,Divorced,53616,1,Yes,2012-01-19,No,10,2,3,7,1,No Formal Qualifications,PR1318,2016-11-17,Satisfied,Dissatisfied,Very Satisfied,3,0,Dissatisfied,Meets Expectation,Meets Expectation
00D4-DD53,Joyce,Goor,Female,30,Frequent Traveller,Technology,44,CA,Black or African American,1,Computer Science,Software Engineer,Single,68508,0,Yes,2012-01-28,Yes,5,4,4,4,1,No Formal Qualifications,PR1503,2017-02-28,Very Satisfied,Satisfied,Dissatisfied,2,1,Satisfied,Above and Beyond,Above and Beyond
FF14-A43E,Koenraad,Nannizzi,Male,47,Some Travel,Technology,41,NY,American Indian or Alaska Native,1,Computer Science,Data Scientist,Married,40786,0,No,2012-02-01,No,10,3,5,5,1,No Formal Qualifications,PR1406,2017-01-14,Very Satisfied,Dissatisfied,Neutral,2,0,Neutral,Exceeds Expectation,Meets Expectation
A923-9EF6,Alaine,Hinrichsen,Female,41,Frequent Traveller,Technology,7,CA,Black or African American,1,Business Studies,Machine Learning Engineer,Single,107008,0,No,2012-02-05,No,10,9,10,9,1,No Formal Qualifications,PR1341,2016-12-05,Neutral,Very Satisfied,Satisfied,3,1,Neutral,Exceeds Expectation,Meets Expectation
5C61-8F3A,Dyana,Gallie,Female,34,Some Travel,Technology,5,CA,White,1,Information Systems,Data Scientist,Single,127432,0,Yes,2012-02-06,No,10,8,9,9,1,No Formal Qualifications,PR1359,2016-12-20,Very Satisfied,Satisfied,Dissatisfied,2,0,Neutral,Meets Expectation,Needs Improvement
C79A-E5E1,Alvera,Kulver,Female,32,Frequent Traveller,Technology,13,CA,White,1,Computer Science,Data Scientist,Divorced,48835,1,Yes,2012-02-17,Yes,8,5,7,0,1,No Formal Qualifications,PR1075,2016-04-29,Satisfied,Dissatisfied,Dissatisfied,1,0,Satisfied,Above and Beyond,Exceeds Expectation
D584-4E31,Patrica,Lamyman,Female,35,Some Travel,Human Resources,22,CA,Mixed or multiple ethnic groups,1,Economics,Recruiter,Married,67264,0,No,2012-02-22,No,10,8,8,2,1,No Formal Qualifications,PR1155,2016-06-09,Very Satisfied,Very Satisfied,Satisfied,2,1,Very Satisfied,Meets Expectation,Needs Improvement
586E-5C14,Gunther,Keays,Male,40,Some Travel,Technology,9,NY,Black or African American,1,Computer Science,Software Engineer,Single,58551,0,No,2012-02-27,No,10,6,7,3,1,No Formal Qualifications,PR1454,2017-02-03,Very Satisfied,Satisfied,Satisfied,3,1,Satisfied,Exceeds Expectation,Exceeds Expectation
C96F-0F3B,Jessa,Glasscoo,Female,41,Some Travel,Sales,16,CA,White,1,Marketing,Sales Representative,Married,48147,1,No,2012-03-01,No,10,8,10,5,1,No Formal Qualifications,PR1463,2017-02-08,Very Satisfied,Satisfied,Neutral,2,3,Dissatisfied,Above and Beyond,Above and Beyond
FD3F-5255,Quintilla,Wyllt,Female,45,Some Travel,Technology,2,IL,White,1,Information Systems,Data Scientist,Divorced,64795,3,Yes,2012-03-03,No,10,5,8,10,1,No Formal Qualifications,PR1060,2016-04-19,Very Satisfied,Neutral,Dissatisfied,2,3,Dissatisfied,Meets Expectation,Meets Expectation
0CED-EE28,Ruthy,Pena,Female,48,Some Travel,Technology,25,CA,White,1,Computer Science,Data Scientist,Married,47464,0,No,2012-03-06,No,10,4,8,10,1,No Formal Qualifications,PR1358,2016-12-20,Neutral,Neutral,Neutral,3,1,Dissatisfied,Above and Beyond,Above and Beyond
